Ref,CharDate,Character,CharNote,CDate,UDate,CName,UName
790,,415,"Last Appeared 13/05/88","02/09/99 00:00:00","02/09/99 00:00:00","DataEase","DataEase"
791,,432,"Last Appeared 13/05/91","02/09/99 00:00:00","02/09/99 00:00:00","DataEase","DataEase"
792,,457,"Last Appeared 01/01/74","02/09/99 00:00:00","02/09/99 00:00:00","DataEase","DataEase"
794,,463,"Last Appeared 01/09/65","02/09/99 00:00:00","02/09/99 00:00:00","DataEase","DataEase"
795,,466,"Last Appeared 14/12/72","02/09/99 00:00:00","02/09/99 00:00:00","DataEase","DataEase"
797,,472,"Last Appeared 07/11/75","02/09/99 00:00:00","02/09/99 00:00:00","DataEase","DataEase"
798,,477,"Last Appeared 07/04/60","02/09/99 00:00:00","02/09/99 00:00:00","DataEase","DataEase"
799,,478,"Last Appeared 29/09/80","02/09/99 00:00:00","02/09/99 00:00:00","DataEase","DataEase"
800,,479,"Last Appeared 24/04/97","02/09/99 00:00:00","02/09/99 00:00:00","DataEase","DataEase"
801,,481,"Last Appeared 25/09/82","02/09/99 00:00:00","02/09/99 00:00:00","DataEase","DataEase"
802,,514,"Last Appeared 02/04/71","02/09/99 00:00:00","02/09/99 00:00:00","DataEase","DataEase"
803,,519,"Last Appeared 13/08/85","02/09/99 00:00:00","02/09/99 00:00:00","DataEase","DataEase"
807,,31,"Born in 1962 (no birthday given on continuity cards).","02/10/99 00:00:00","02/10/99 00:00:00","DataEase","DataEase"
808,,31,"David Archer's new girlfriend.  Age 21 Talks a lot.","02/10/99 00:00:00","02/10/99 00:00:00","DataEase","DataEase"
809,,33,"1951: First episode February - no date.","02/10/99 00:00:00","02/10/99 00:00:00","DataEase","DataEase"
810,,33,"1952: Private schooling in Cornwall.","02/10/99 00:00:00","02/10/99 00:00:00","DataEase","DataEase"
811,,33,"1952 OCT: Village School Ambridge then Borchester Grammar.","02/10/99 00:00:00","02/10/99 00:00:00","DataEase","DataEase"
812,,33,"and Riding Academy, Felpersham - No dates.NB include later.","02/10/99 00:00:00","02/10/99 00:00:00","DataEase","DataEase"
813,,33,"Borchester Grammar School; Riding Academy Felpersham.","02/10/99 00:00:00","02/10/99 00:00:00","DataEase","DataEase"
814,,33,"N.B. Include other details of marriages when doing episodes.","02/10/99 00:00:00","02/10/99 00:00:00","DataEase","DataEase"
815,,41,"have recently moved into the Glebelands.  She goes to W.I.","02/10/99 00:00:00","02/10/99 00:00:00","DataEase","DataEase"
816,,41,"He is a retired Solicitor.  They've sold some items to","02/10/99 00:00:00","02/10/99 00:00:00","DataEase","DataEase"
817,,41,"Kenton for the antique shop.","02/10/99 00:00:00","02/10/99 00:00:00","DataEase","DataEase"
818,,44,"low cost housing. Episode 10387.","02/10/99 00:00:00","02/10/99 00:00:00","DataEase","DataEase"
819,"01/01/90 00:00:00",49,"Full name Margaret Beryl Woolley (formerly Archer nee Perkins)","02/10/99 00:00:00","01/19/01 16:33:36","DataEase","fishec50"
821,,50,"half pounds. First Episode: 9858 22.06.1988.","02/10/99 00:00:00","02/10/99 00:00:00","DataEase","DataEase"
822,,50,"See Susan Carter record for details. Established: He has beautiful eyes.","02/10/99 00:00:00","02/10/99 00:00:00","DataEase","DataEase"
823,,51,"Born premature, 5lbs 3oz. in incubator for several days. She","02/10/99 00:00:00","02/10/99 00:00:00","DataEase","DataEase"
824,,55,"1956: FIRST APPEARANCE (Mary Dalley) Pru at 35 yrs is the","02/10/99 00:00:00","02/10/99 00:00:00","DataEase","DataEase"
825,,55,"barmaid at the Bull.  Lived with her mother at The Firs","02/10/99 00:00:00","02/10/99 00:00:00","DataEase","DataEase"
826,,55,"Cottage.  Becomes very friendly with Tom Forrest following","02/10/99 00:00:00","02/10/99 00:00:00","DataEase","DataEase"
827,,55,"the death of her mother.  He is executor the estate.","02/10/99 00:00:00","02/10/99 00:00:00","DataEase","DataEase"
828,,56,"Jack Woolley.  Episode 10279","02/10/99 00:00:00","02/10/99 00:00:00","DataEase","DataEase"
829,,65,"Simon is a specialist tutor in French Canadian Literature.  He is a widower who had an affair with Debbie. He wants her to go and live with him in Canada.","02/10/99 00:00:00","08/26/99 10:32:23","DataEase","fishec50"
832,,68,"She has a brother who is an architect. Episode 10180.","02/10/99 00:00:00","02/10/99 00:00:00","DataEase","DataEase"
833,,69,"Episode: 9650 undated: Goes to dinner at Home Farm with","02/10/99 00:00:00","02/10/99 00:00:00","DataEase","DataEase"
834,,69,"Aldridges.","02/10/99 00:00:00","02/10/99 00:00:00","DataEase","DataEase"
835,,69,"Established: He was knighted for his services to industry.","02/10/99 00:00:00","02/10/99 00:00:00","DataEase","DataEase"
836,,69,"He owns Borchester Canning Factory and a canning factory in","02/10/99 00:00:00","02/10/99 00:00:00","DataEase","DataEase"
837,,69,"Spain.","02/10/99 00:00:00","02/10/99 00:00:00","DataEase","DataEase"
838,,69,"His Wife is Lady Mercedes Goodman (a Spaniard by birth) and","02/10/99 00:00:00","02/10/99 00:00:00","DataEase","DataEase"
839,,69,"by all accounts an excellent shot.  Established she looks","02/10/99 00:00:00","02/10/99 00:00:00","DataEase","DataEase"
840,,69,"good for her age.","02/10/99 00:00:00","02/10/99 00:00:00","DataEase","DataEase"
841,,69,"Established that Sir Sidney Goodman fought in the Spanish","02/10/99 00:00:00","02/10/99 00:00:00","DataEase","DataEase"
842,,69,"Civil War on the side of Franco.","02/10/99 00:00:00","02/10/99 00:00:00","DataEase","DataEase"
843,,69,"See George Barfords entry for disastrous shoot story.","02/10/99 00:00:00","02/10/99 00:00:00","DataEase","DataEase"
844,,68,"She looks good for her age.  Is a Spaniard by birth.","02/10/99 00:00:00","02/10/99 00:00:00","DataEase","DataEase"
845,,68,"Established that her husband Sir Sidney, fought in the","02/10/99 00:00:00","02/10/99 00:00:00","DataEase","DataEase"
846,,68,"Spanish Civil War on the side of Franco.","02/10/99 00:00:00","02/10/99 00:00:00","DataEase","DataEase"
847,,68,"Her husband owns a canning factory in Spain and the","02/10/99 00:00:00","02/10/99 00:00:00","DataEase","DataEase"
848,,68,"Borchester Canning Factory.  He gained his title for service","02/10/99 00:00:00","02/10/99 00:00:00","DataEase","DataEase"
849,,68,"to industry.","02/10/99 00:00:00","02/10/99 00:00:00","DataEase","DataEase"
850,,68,"fashionable resort called San Sebastien in the north of","02/10/99 00:00:00","02/10/99 00:00:00","DataEase","DataEase"
851,,68,"Spain for holidays.  Tony Archer points out that her husband","02/10/99 00:00:00","02/10/99 00:00:00","DataEase","DataEase"
852,,68,"is rich and can afford it.","02/10/99 00:00:00","02/10/99 00:00:00","DataEase","DataEase"
853,,69,"Established that his wife, Mercedes has a brother who is an","02/10/99 00:00:00","02/10/99 00:00:00","DataEase","DataEase"
854,,69,"architect.","02/10/99 00:00:00","02/10/99 00:00:00","DataEase","DataEase"
855,,70,"June 1974: He and Tony help each other out with farm work.","02/10/99 00:00:00","02/10/99 00:00:00","DataEase","DataEase"
856,,70,"He is an agricultural contractor.","02/10/99 00:00:00","02/10/99 00:00:00","DataEase","DataEase"
857,,70,"lending to Mike Tucker.","02/10/99 00:00:00","02/10/99 00:00:00","DataEase","DataEase"
858,,72,"He retired end of April 1991 (episode 10482).","02/10/99 00:00:00","02/10/99 00:00:00","DataEase","DataEase"
859,,72,"Shula agreed with Cameron that he should be offered Ivy","02/10/99 00:00:00","02/10/99 00:00:00","DataEase","DataEase"
860,,72,"Cottage (one of a pair of cottages on the Edgeley Road) at","02/10/99 00:00:00","02/10/99 00:00:00","DataEase","DataEase"
861,,72,"a reduced rent.  It falls vacant at about the time of his","02/10/99 00:00:00","02/10/99 00:00:00","DataEase","DataEase"
862,,72,"retirement.  Cameron changes his mind leaving Shula with the","02/10/99 00:00:00","02/10/99 00:00:00","DataEase","DataEase"
863,,72,"task of telling Ivan the bad news.","02/10/99 00:00:00","02/10/99 00:00:00","DataEase","DataEase"
864,,73,"sell organic milk.. they need more suppliers.","02/10/99 00:00:00","02/10/99 00:00:00","DataEase","DataEase"
865,,74,"Houses near to the Horrobins.  Has a baby daughter called","02/10/99 00:00:00","02/10/99 00:00:00","DataEase","DataEase"
866,,74,"Cheryl who she has entered for the ""Beautiful Baby Comp.""","02/10/99 00:00:00","02/10/99 00:00:00","DataEase","DataEase"
867,,74,"at the Village Fete. Episode 8471.","02/10/99 00:00:00","02/10/99 00:00:00","DataEase","DataEase"
868,,75,"1980: Elder son of Joe Grundy and Susan Grundy.","02/10/99 00:00:00","02/10/99 00:00:00","DataEase","DataEase"
869,,75,"In scrap metal in Gloucester.","02/10/99 00:00:00","02/10/99 00:00:00","DataEase","DataEase"
870,,75,"Gloucester Magistrates for receiving stolen copper wire.","02/10/99 00:00:00","02/10/99 00:00:00","DataEase","DataEase"
920,,89,"University he returned home and joined the Round Table (his","02/10/99 00:00:00","02/10/99 00:00:00","DataEase","DataEase"
921,,89,"father is a Rotarian of note) and got a job as assistant","02/10/99 00:00:00","02/10/99 00:00:00","DataEase","DataEase"
922,,89,"solicitor with a local firm.","02/10/99 00:00:00","02/10/99 00:00:00","DataEase","DataEase"
923,,89,"In 1979/80 he met Shula..","02/10/99 00:00:00","02/10/99 00:00:00","DataEase","DataEase"
924,,93,"a male chauvinist pig - Tony knew this already!!","02/10/99 00:00:00","02/10/99 00:00:00","DataEase","DataEase"
925,,94,"Kathy Perks - See Kathy Perks entry.","02/10/99 00:00:00","02/10/99 00:00:00","DataEase","DataEase"
926,,95,"girlfriend Holly.  They collect her from Felpersham and she stays the night at Bridge Farm for a party.","02/10/99 00:00:00","04/12/01 16:25:46","DataEase","fishec50"
927,,95,"Birthday Unknown","02/10/99 00:00:00","04/12/01 16:25:57","DataEase","fishec50"
929,,104,"Lives in Borchester.","02/10/99 00:00:00","02/10/99 00:00:00","DataEase","DataEase"
930,,104,"He has been a milk man for thirty years - just retired.","02/10/99 00:00:00","02/10/99 00:00:00","DataEase","DataEase"
931,,104,"He has been an angler all his life and has accepted a job as","02/10/99 00:00:00","02/10/99 00:00:00","DataEase","DataEase"
932,,104,"Brian Aldridge's FISHING MANAGER at Home Farm.","02/10/99 00:00:00","02/10/99 00:00:00","DataEase","DataEase"
934,,106,"work on The Lodge. Episode:10462.  Has a wife.","02/10/99 00:00:00","02/10/99 00:00:00","DataEase","DataEase"
935,,107,"Insurance.  Was brought up on a farm. Immediately sees","02/10/99 00:00:00","02/10/99 00:00:00","DataEase","DataEase"
936,,107,"through the Grundy's and gets them to adjust their claim.","02/10/99 00:00:00","02/10/99 00:00:00","DataEase","DataEase"
937,,108,"sale of Nelson's antique shop.  Rodway holds him in high","02/10/99 00:00:00","02/10/99 00:00:00","DataEase","DataEase"
938,,108,"regard according to Shula.","02/10/99 00:00:00","02/10/99 00:00:00","DataEase","DataEase"
939,,109,"of Clarrie Grundy.","02/10/99 00:00:00","02/10/99 00:00:00","DataEase","DataEase"
940,,109,"1978: Unheard but records show she worked in a shoe factory","02/10/99 00:00:00","02/10/99 00:00:00","DataEase","DataEase"
941,,109,"in Northampton.","02/10/99 00:00:00","02/10/99 00:00:00","DataEase","DataEase"
942,,110,"1974: Pat Archer's mother.  Not very fit.  Is a Widow.","02/10/99 00:00:00","02/10/99 00:00:00","DataEase","DataEase"
943,,110,"stroke and will be an invalid all her life.","02/10/99 00:00:00","02/10/99 00:00:00","DataEase","DataEase"
944,,110,"Pat goes to stay with her for an indefinite period.","02/10/99 00:00:00","02/10/99 00:00:00","DataEase","DataEase"
945,,112,"acted by Scott Cherry until","02/10/99 00:00:00","02/10/99 00:00:00","DataEase","DataEase"
946,,112,"NO DEFINITE BITHDATE BUT BORN 1955.","02/10/99 00:00:00","02/10/99 00:00:00","DataEase","DataEase"
947,,112,"Is the Vet in Bill Robertson's practice and new to Ambridge.","02/10/99 00:00:00","02/10/99 00:00:00","DataEase","DataEase"
948,,112,"Has been there six weeks.","02/10/99 00:00:00","02/10/99 00:00:00","DataEase","DataEase"
949,,114,"Pat Archer's Aunt who is sister to Olwen Lewis, Pat's sick","02/10/99 00:00:00","02/10/99 00:00:00","DataEase","DataEase"
950,,114,"mother.  She is a very lively character married to Ewan.","02/10/99 00:00:00","02/10/99 00:00:00","DataEase","DataEase"
951,,114,"Attends Pat's wedding to Tony representing her sister.","02/10/99 00:00:00","02/10/99 00:00:00","DataEase","DataEase"
952,,114,"certificates.","02/10/99 00:00:00","02/10/99 00:00:00","DataEase","DataEase"
953,,115,"leading to the sale of Julia's bed to the Texas millionaire.","02/10/99 00:00:00","02/10/99 00:00:00","DataEase","DataEase"
954,,116,"Jill's first weekend guests.  Mr Martindale chatted to Phil","02/10/99 00:00:00","02/10/99 00:00:00","DataEase","DataEase"
955,,116,"about Church organs.","02/10/99 00:00:00","02/10/99 00:00:00","DataEase","DataEase"
957,,120,"March 74. One of Bellamy's cowmen working under Bob Waters.","02/10/99 00:00:00","02/10/99 00:00:00","DataEase","DataEase"
958,,120,"He has been off work for five weeks and there is little hope","02/10/99 00:00:00","02/10/99 00:00:00","DataEase","DataEase"
959,,120,"of him being able to resume duties so Ralph must find a","02/10/99 00:00:00","02/10/99 00:00:00","DataEase","DataEase"
960,,120,"new cowman to replace him - his cottage goes with the job,","02/10/99 00:00:00","02/10/99 00:00:00","DataEase","DataEase"
961,,120,"so he and his family must move out.  Jill Archer has tried","02/10/99 00:00:00","02/10/99 00:00:00","DataEase","DataEase"
962,,120,"but has been unable to find him alternative accommodation,","02/10/99 00:00:00","02/10/99 00:00:00","DataEase","DataEase"
963,,120,"and Mike Tucker takes his case up from a Union standpoint","02/10/99 00:00:00","02/10/99 00:00:00","DataEase","DataEase"
964,,120,"In May: he refuses offer of job as car park attendant with","02/10/99 00:00:00","02/10/99 00:00:00","DataEase","DataEase"
965,,120,"accommodation in Len Thomas' old cottage.","02/10/99 00:00:00","02/10/99 00:00:00","DataEase","DataEase"
966,,121,"Borsetshire.  Plays at Jack Woolley's golfing weekend at","02/10/99 00:00:00","02/10/99 00:00:00","DataEase","DataEase"
967,,121,"Grey Gables.  He is a good golfer.","02/10/99 00:00:00","02/10/99 00:00:00","DataEase","DataEase"
968,,123,"not have any children living with them (although it was left","02/10/99 00:00:00","02/10/99 00:00:00","DataEase","DataEase"
969,,123,"open as to whether or not they have any). Ep 10291","02/10/99 00:00:00","02/10/99 00:00:00","DataEase","DataEase"
970,,123,"On a clear night he says he can see Jupiter's moons -","02/10/99 00:00:00","02/10/99 00:00:00","DataEase","DataEase"
971,,123,"although not many other people can see them!!! Ep.10306","02/10/99 00:00:00","02/10/99 00:00:00","DataEase","DataEase"
972,,123,"Brian with nitrogen fertiliser at £126 a tonne rather than","02/10/99 00:00:00","02/10/99 00:00:00","DataEase","DataEase"
973,,123,"£124.  They were going to split the difference between them.","02/10/99 00:00:00","02/10/99 00:00:00","DataEase","DataEase"
974,,123,"Brian is furious and Bill is sacked.","02/10/99 00:00:00","02/10/99 00:00:00","DataEase","DataEase"
975,,124,"the traps for the clay pigeon shoot.  Established they are","02/10/99 00:00:00","02/10/99 00:00:00","DataEase","DataEase"
976,,124,"referred to as Partridge one and two.  No-one is really","02/10/99 00:00:00","02/10/99 00:00:00","DataEase","DataEase"
977,,124,"sure what their real names are.  Eddie thinks it may be","02/10/99 00:00:00","02/10/99 00:00:00","DataEase","DataEase"
978,,124,"something biblical like Zebidiah...","02/10/99 00:00:00","02/10/99 00:00:00","DataEase","DataEase"
982,,133," not short of money.","02/10/99 00:00:00","05/06/99 10:34:17","DataEase","fishec50"
984,,134,"1985: Episode 8873 Established she talks a lot.","02/10/99 00:00:00","02/10/99 00:00:00","DataEase","DataEase"
985,,134,"Lives in the Old people's bungalows on Manorfield Close -","02/10/99 00:00:00","02/10/99 00:00:00","DataEase","DataEase"
986,,134,"opposite Colonel Danby: Episode: 9262.","02/10/99 00:00:00","02/10/99 00:00:00","DataEase","DataEase"
987,,134,"1984: Uses a walking frame and has poor vision.","02/10/99 00:00:00","02/10/99 00:00:00","DataEase","DataEase"
988,,134,"and has a pergola in her garden.","02/10/99 00:00:00","02/10/99 00:00:00","DataEase","DataEase"
989,,135,"help refurbish the village Hall kitchen.  Robert","02/10/99 00:00:00","02/10/99 00:00:00","DataEase","DataEase"
990,,135,"Snell hears that Anneka Rice is visiting the area and","02/10/99 00:00:00","02/10/99 00:00:00","DataEase","DataEase"
991,,135,"suggests that the villagers would be there like bees","02/10/99 00:00:00","02/10/99 00:00:00","DataEase","DataEase"
992,,135,"round a honey pot if she agreed to help. Episode: 10997.","02/10/99 00:00:00","02/10/99 00:00:00","DataEase","DataEase"
993,,136,"7.05pm weighing 6lb 1oz. Dr. Matthew Thorogood's first home","02/10/99 00:00:00","02/10/99 00:00:00","DataEase","DataEase"
994,,136,"delivery in Ambridge.  Susan Carter holds her first as","02/10/99 00:00:00","02/10/99 00:00:00","DataEase","DataEase"
995,,136,"Sharon is too tired. Episode: 10109.","02/10/99 00:00:00","02/10/99 00:00:00","DataEase","DataEase"
996,,136,"feeding is disgusting.  Kylie is named after Kylie Minogue -","02/10/99 00:00:00","02/10/99 00:00:00","DataEase","DataEase"
997,,136,"the star of Neighbours, Sharon's favourite soap opera!","02/10/99 00:00:00","02/10/99 00:00:00","DataEase","DataEase"
998,,140,"Her stage name is ""The Lily of Layton Cross""","02/10/99 00:00:00","02/10/99 00:00:00","DataEase","DataEase"
1006,,207,"Works under Phil on Fairbrother's farm.","02/10/99 00:00:00","02/10/99 00:00:00","DataEase","DataEase"
1007,,187,"behind a loose brick in what used to be Amos's kitchen.","02/10/99 00:00:00","02/10/99 00:00:00","DataEase","DataEase"
1008,,187,"is solved when Len Thomas finds the missing money","02/10/99 00:00:00","02/10/99 00:00:00","DataEase","DataEase"
1009,,187,"ing and everything seems to point to Audrey, but everything","02/10/99 00:00:00","02/10/99 00:00:00","DataEase","DataEase"
1010,,187,"disposal of Amos's effects. It is found that £300 is miss-","02/10/99 00:00:00","02/10/99 00:00:00","DataEase","DataEase"
1011,,187,"Carol Grey taxes her with acting stupidly regarding the","02/10/99 00:00:00","02/10/99 00:00:00","DataEase","DataEase"
1012,,187,"that Carol Grey collided with him in her car. (841)","02/10/99 00:00:00","02/10/99 00:00:00","DataEase","DataEase"
1013,,187,"Hero-worships John Tregorran; is furious when she hears","02/10/99 00:00:00","02/10/99 00:00:00","DataEase","DataEase"
1014,,187,"employ her so that she can get away from her uncle.(841)","02/10/99 00:00:00","02/10/99 00:00:00","DataEase","DataEase"
1015,,187,"in Walter's house by Len Thomas(838).  Helen decides to","02/10/99 00:00:00","02/10/99 00:00:00","DataEase","DataEase"
1016,,81,"Her father is a doctor","02/10/99 00:00:00","02/10/99 00:00:00","DataEase","DataEase"
1017,,484,"At school he used to wear glasses. which is how he got his nick name.  Friend of Larry Lovell.","02/10/99 00:00:00","02/11/99 13:25:02","DataEase","gartyp01"
1018,,144,"given. Born 1983.  Younger Son of Robin Stokes, who joined","02/10/99 00:00:00","02/10/99 00:00:00","DataEase","DataEase"
1019,,144,"Ambridge in 1991 as Non-Stipendary Minister and local Vet.","02/10/99 00:00:00","02/10/99 00:00:00","DataEase","DataEase"
1020,,144,"He lives with his mother Sarah and brother Sam but visits","02/10/99 00:00:00","02/10/99 00:00:00","DataEase","DataEase"
1021,,144,"his father in the school holidays.","02/10/99 00:00:00","02/10/99 00:00:00","DataEase","DataEase"
1022,,144,"First words - ""Get off will you.""","02/10/99 00:00:00","02/10/99 00:00:00","DataEase","DataEase"
1023,,145,"Likes Lara's theme from Dr. Zhivago.  She is mother of Sam","02/10/99 00:00:00","02/10/99 00:00:00","DataEase","DataEase"
1024,,145,"and Oliver Stokes.","02/10/99 00:00:00","02/10/99 00:00:00","DataEase","DataEase"
1025,,147,"Monty Allen.  First words: ""Here he comes. The Red Baron.""","02/10/99 00:00:00","02/10/99 00:00:00","DataEase","DataEase"
