,1,"The Graham House, 9am","The telephone rings in the Graham house.  ISABEL answers and is both surprised and vexed to find that it is RALPH, asking that they meet later.  She tries to put him off but Ralph is insistent and Isabel finally agrees _ but only if they meet in a public place.  Ralph suggests lunch at the Metropole.  It couldnêt be a more respectable place for a Vicar and his Sunday School teacher to meet in public to discuss their strategy with the parish children.","(Ralph, Isabel)"
,2,"The Vicarage, 9.05am","As Ralph hangs up on Isabel, DOROTHEA is passing.  She thinks it is a lovely idea that Ralph is taking Isabel for lunch.  Isabel has been working so hard lately, both at the dormitory and registering Belgians, that she deserves a treat.  Indeed, they all do.  She can spare an hour at lunchtime _ why doesnêt she join them?  Ralph cannot easily refuse.","(Ralph, Dorothea)"
,3,"Outside Jessieês Shop, 9.30","ADAM and JESSIE meet.  What are they going to do today?  Adam thinks they should follow _LacesÓ again _ he is determined to punish anyone who lies and what is more of a lie than being a spy.  Jessie tells Adam that sheês taken matters into her own hands.  Being a bit bored with following _LacesÓ, she has offered to look after Mrs Baileyês dog for the day.  Mrs Bailey came into the shop, quite agitated, because she has to visit her married sister in Hastings and her dog is always sick on the bus.  So Jessie offered.","(Adam, Jessie)"
,,,Adam isnêt happy about it but Jessie says brightly that they can do both.  They can be walking the dog while they follow _Laces.Ó  And it will be fun.,
,,,"She is trying to cheer Adam up but it is not easy.  He agrees, grumpily, to her plan.  They set off to fetch the dog.",
,4,"St Judeês Hall, 11am","When HILLARY arrives at the dormitory, he finds Dorothea changing beds.  He is surprised to find her so hands on but Dorothea is cheerful about it.  It is her shift and she must do whatever needs to be done.","(Hillary, Dorothea, Ralph)"
,,,Dorothea thinks Hillary must be looking for Ralph but he tells her it is her he has come to see.  ,
,,,Hillary tells Dorothea that her notice board outside the Town Hall is proving a great success.  So much so that it has given him another idea.  Might she have time to discuss it?  Dorothea agrees.  She mentions that she has advertised on the noticeboard herself _ to try to trace the parents of little Mathieu Kluys.,
,,,"Hillary wants to expand on the success of the notice board, and the scant weekly column dedicated to the Belgians in the Herald, by creating a special French language newspaper for the refugees.  He has spoken to the editors of the Herald and the Express about it and they are both enthusiastic.  There is a meeting today at noon.",
,,,"Would Dorothea be interested in being part of it?  As well as important notices, the newspaper would carry messages and appeals.  He would very much like Dorothea to be the editor of the message team for the new paper, provisionally called Le Belge.  Dorothea is delighted and makes an immediate suggestion that it be called Le Franco-Belge because there are French refugees as well and she would not anyone to feel left out.  She had planned to have lunch at the Metropole with her husband and Miss Graham, but that treat will have to be postponed. ",
,,,Ralph is hugely relieved when Dorothea tells him she wonêt be there for lunch.,
,5,"The Leas, 11.30.","Adam and Jessie are having rather a good time walking Mrs Baileyês dog, a dachshund named Nelson.  Adam is throwing sticks and Jessie is laughing.  They still have _LacesÓ in their sights.","(Adam, Jessie, Mrs Gibbons, Bystander, Norman)"
,,,"MRS GIBBONS appears, reprimanding Jessie and Adam for letting the dog run off the lead.  She is not best pleased when she recognises the pair as she still distrusts them from the fete _ but then, Mrs Gibbons distrusts everyone under twenty one.  ",
,,,"A BYSTANDER starts shouting.  At first, Jessie and Adam ignore him but he comes closer and starts to become offensive.  Mrs Gibbons explains that he is objecting to the dachshund because it is a German breed of dog.  And he has a point!",
,,,"Jessie, feisty as ever, talks back to both the Bystander and Mrs Gibbons.  A small crowd gathers.  There are ructions as the Bystander tries to grab the lead, threatening to kill the dog.  At this, Mrs Gibbons rather unexpectedly leaps to the defence of the dog and lines up with Adam and Jessie against the Bystander and his supporters.  To the delight of the crowd, there is some pushing, shoving and name calling.",
,,,"The matter is only resolved by the intervention of PC NORMAN STONE.  He threatens to arrest the Bystander, soothes Mrs Gibbonsê ruffled feathers and walks Adam and Jessie back into town to avoid any more problems.",
,6,"Metropole Tea Room, 12.00","Ralph and Isabel have lunch.  Ralph tells her that it was a close run thing _ they almost had Dorothea for company too.  Isabel says that while her feelings for Ralph havenêt changed, the sense of shame she feels at deceiving Dorothea is equally as strong.  It is poisoning her love.  She feels grubby and wishes that Ralph would back off.  There cannot be any future in this relationship, no matter how much they both want one.","(Ralph, Isabel)"
,,,"Ralph breaks the news he has come to share - that Adam has remembered what he saw.  Isabel is dismayed but less alarmed than he expects.  If it is Godês will that it comes out, they must accept the consequences.  She asks what Ralph said to the boy.  Ralph says that of course he denied it.    Isabel tells him that he is wrong.  Adam has been upset enough by the lightning strike and the loss of Sam.  Ralph must tell him the truth.  ",
,,,"Ralph is astonished.  How can I?  Isabel replies that because Ralph is a vicar, he has to be a good man.  She fell in love with him because of his goodness and decency.  If he lies to Adam, he is a hypocrite _ and she could never have anything to do with a hypocrite.   ",
,,,Ralph reluctantly agrees to speak to Adam again.,
,7,"Outside Jessieês shop, 12.15",Norman has walked Adam and Jessie back to her shop.  He suggests that they keep Nelson in the back yard for the rest of the day.  He warns Adam that a lot of people have a lot of strong feelings at the moment and not all of them are reasonable.  Norman is avuncular but firm.,"(Norman, Adam, Jessie)"
,,,Adam protests that they were only trying to do good deeds.  Norman responds that good deeds begin at home.  Perhaps Adam and Jessie could help their mothers more until it is time for them to go back to school.,
,,,Norman goes.  Adam takes on board what he has said.  He knows how he and Jessie can help his mother.,
3rd September,Wednesday,,,
,1,"The Wilson House, 9.30am","JESSIE asks ADAM if heês absolutely sure.  And he is.  In fact, he is brimming with confidence.  His Dad has asked his Mother to help out at the station today as they are expecting more casualties.  This means she cannot do todayês washing and will have to do a double load tomorrow.  Wonêt she be delighted if she comes home to find they have done it for her?  He has watched her do it, he knows how itês done.","(Adam, Jessie)"
,,,"When Jessie demurs he reminds her that itês a good deed _ and she was the one who complained about following _LacesÓ every day.  Come on, it will be an adventure.",
,,,"There is fun to be had here with the technical details of washing clothes in a copper, grating a bar of Lux soap into it, etc.  Using the scrubbing board, adding washing blue to make the whites shine brighter.",
,2,"The Vicarage, 9.30am","With Mathieu now sleeping through the night, Dorothea has decided that Marieke is ready to join in the business of running the house.  Esme and she have to work together.  Esme rather enjoys having someone to boss around and Marieke takes her instruction in good part.","(Esme, Marieke)"
,,,"Once she has Marieke cleaning the grate, Esme begins to teach her English.  At first she thinks Mariekeês accent is funny but as they go along, she realises that Marieke is a much more experienced housemaid than she is.  In fact, the grate has never shone so brightly.",
,,,Marieke says she will show Esme some tricks that will save her time.   Esme is surprised to find herself warming to the Belgian girl.,
,3,"The Wilson House, 11am","Jessie goes to check on the washing, which is boiling away.  When she takes the lid off the copper, she shrieks.  Adam comes running.  The washing has gone pink.  What on earth can have happened?  Adam has no idea _ he comes up with possible explanations _ blood, rose petals, rust, etc.","Jessie, Adam"
,,,Jessie digs into the washing with the wooden dippers and retrieves the culprit _ a pair of red flannel bloomers which has somehow found their way into the white wash.  She hoicks them out.  They argue about whose fault it was but they canêt escape the burning question _  what are they going to do?  ,
,,,"Jessie says theyêll have to empty the water and start all over again, which will take hours.  But what other choice is there?",
,4,"The Vicarage, 11.30","As they work together, Esme and Marieke chat to one another.  In her broken English (which Esme is doing her best to improve), Marieke explains about the village she came from.  She is a farmerês daughter and she found it very strange when she first went to work in Louvain.  Her aunt worked in a tannerês yard and she heard of a position available for a kitchen maid.  Marieke got the job and quickly worked her way up to being a housemaid.  But she liked visiting her aunt, not least because the tannerês son had big brawny arms covered with black curly hair.","(Marieke, Esme)"
